id,Id,Geography,Population,Unemployment Rate,Population Percent,Z Score,dM Score,P(D|M),P(M|D),Surprise,SignedSurprise
46067,0500000US46067,"Hutchinson County, South Dakota",7343,0.039,2.38E-05,-1.466578082,-0.007152232,0.994293393,0.497146696,0.004104679,-0.004104679
46069,0500000US46069,"Hyde County, South Dakota",1420,0.036,4.60E-06,-1.557201213,-0.003339555,0.997335426,0.498667713,0.001919521,-0.001919521
46071,0500000US46071,"Jackson County, South Dakota",3031,0.062,9.82E-06,-0.771800748,-0.002418231,0.998070533,0.499035266,0.001390473,-0.001390473
46073,0500000US46073,"Jerauld County, South Dakota",2071,0.026,6.71E-06,-1.859278314,-0.004815419,0.996157866,0.498078933,0.002766183,-0.002766183
46075,0500000US46075,"Jones County, South Dakota",1006,0.024,3.26E-06,-1.919693735,-0.003465218,0.997235161,0.498617581,0.00199165,-0.00199165
46077,0500000US46077,"Kingsbury County, South Dakota",5148,0.051,1.67E-05,-1.10408556,-0.004508392,0.996402836,0.498201418,0.002590133,-0.002590133
46079,0500000US46079,"Lake County, South Dakota",11200,0.058,3.63E-05,-0.892631589,-0.005376268,0.995710379,0.49785519,0.003087661,-0.003087661
46081,0500000US46081,"Lawrence County, South Dakota",24097,0.038,7.80E-05,-1.496785792,-0.013223329,0.989449618,0.494724809,0.007570203,-0.007570203
46083,0500000US46083,"Lincoln County, South Dakota",44828,0.039,0.000145194,-1.466578082,-0.017671749,0.985900718,0.492950359,0.010098444,-0.010098444
46085,0500000US46085,"Lyman County, South Dakota",3755,0.057,1.22E-05,-0.922839299,-0.003218331,0.997432148,0.498716074,0.001849934,-0.001849934
46087,0500000US46087,"McCook County, South Dakota",5618,0.045,1.82E-05,-1.285331821,-0.005482843,0.995625346,0.497812673,0.003148733,-0.003148733
46089,0500000US46089,"McPherson County, South Dakota",2459,0.05,7.96E-06,-1.13429327,-0.003201137,0.997445866,0.498722933,0.001840063,-0.001840063
46091,0500000US46091,"Marshall County, South Dakota",4656,0.047,1.51E-05,-1.224916401,-0.004756775,0.996204657,0.498102329,0.002732559,-0.002732559
46093,0500000US46093,"Meade County, South Dakota",25434,0.04,8.24E-05,-1.436370372,-0.013036873,0.989598375,0.494799188,0.007464028,-0.007464028
46095,0500000US46095,"Mellette County, South Dakota",2048,0.068,6.63E-06,-0.590554487,-0.001520984,0.998786431,0.499393215,0.000874874,-0.000874874
46097,0500000US46097,"Miner County, South Dakota",2389,0.057,7.74E-06,-0.922839299,-0.002567047,0.997951795,0.498975898,0.001475953,-0.001475953
46099,0500000US46099,"Minnehaha County, South Dakota",169468,0.047,0.000548892,-1.224916401,-0.028697889,0.97710554,0.48855277,0.016324353,-0.016324353
46101,0500000US46101,"Moody County, South Dakota",6486,0.061,2.10E-05,-0.802008458,-0.003675929,0.99706704,0.49853352,0.002112578,-0.002112578
46103,0500000US46103,"Pennington County, South Dakota",100948,0.044,0.000326962,-1.315539531,-0.023787698,0.981021953,0.490510976,0.013559035,-0.013559035
46105,0500000US46105,"Perkins County, South Dakota",2982,0.039,9.66E-06,-1.466578082,-0.004557836,0.996363386,0.498181693,0.002618487,-0.002618487
46107,0500000US46107,"Potter County, South Dakota",2329,0.032,7.54E-06,-1.678032053,-0.004608766,0.99632275,0.498161375,0.002647692,-0.002647692
46109,0500000US46109,"Roberts County, South Dakota",10149,0.048,3.29E-05,-1.19470869,-0.006849728,0.994534751,0.497267375,0.003931551,-0.003931551
46111,0500000US46111,"Sanborn County, South Dakota",2355,0.038,7.63E-06,-1.496785792,-0.00413385,0.996701674,0.498350837,0.002375311,-0.002375311
46113,0500000US46113,"Shannon County, South Dakota",13586,0.126,4.40E-05,1.161492704,0.00770481,0.993852512,0.496926256,0.004420817,0.004420817
46115,0500000US46115,"Spink County, South Dakota",6415,0.034,2.08E-05,-1.617616633,-0.007373498,0.994116853,0.497058426,0.004231286,-0.004231286
46117,0500000US46117,"Stanley County, South Dakota",2966,0.021,9.61E-06,-2.010316865,-0.006230885,0.995028505,0.497514253,0.003577246,-0.003577246
46119,0500000US46119,"Sully County, South Dakota",1373,0.024,4.45E-06,-1.919693735,-0.004048246,0.996769976,0.498384988,0.002326203,-0.002326203
46121,0500000US46121,"Todd County, South Dakota",9612,0.084,3.11E-05,-0.107231124,-0.000598312,0.999522616,0.499761308,0.000344277,-0.000344277
46123,0500000US46123,"Tripp County, South Dakota",5644,0.029,1.83E-05,-1.768655184,-0.007561994,0.993966459,0.49698323,0.004339123,-0.004339123
46125,0500000US46125,"Turner County, South Dakota",8347,0.044,2.70E-05,-1.315539531,-0.006840199,0.994542353,0.497271177,0.003926098,-0.003926098
46127,0500000US46127,"Union County, South Dakota",14399,0.053,4.66E-05,-1.04367014,-0.007127366,0.994313233,0.497156616,0.004090449,-0.004090449
46129,0500000US46129,"Walworth County, South Dakota",5438,0.04,1.76E-05,-1.436370372,-0.006028173,0.995190243,0.497595122,0.003461149,-0.003461149
46135,0500000US46135,"Yankton County, South Dakota",22438,0.053,7.27E-05,-1.04367014,-0.008897233,0.992901128,0.496450564,0.005102534,-0.005102534
46137,0500000US46137,"Ziebach County, South Dakota",2801,0.078,9.07E-06,-0.288477385,-0.000868896,0.999306721,0.499653361,0.000499922,-0.000499922
47001,0500000US47001,"Anderson County, Tennessee",75129,0.097,0.000243336,0.285469108,0.004453101,0.996446951,0.498223475,0.002558425,0.002558425
47003,0500000US47003,"Bedford County, Tennessee",45058,0.121,0.000145939,1.010454153,0.012206811,0.990260616,0.495130308,0.006991157,0.006991157
47005,0500000US47005,"Benton County, Tennessee",16489,0.128,5.34E-05,1.221908124,0.008929669,0.99287525,0.496437625,0.005121069,0.005121069
47007,0500000US47007,"Bledsoe County, Tennessee",12876,0.137,4.17E-05,1.493777516,0.00964664,0.992303215,0.496151607,0.005530636,0.005530636
47009,0500000US47009,"Blount County, Tennessee",123010,0.093,0.000398419,0.164638268,0.00328625,0.997377956,0.498688978,0.001888923,0.001888923
47011,0500000US47011,"Bradley County, Tennessee",98963,0.093,0.000320533,0.164638268,0.002947589,0.997648168,0.498824084,0.001694492,0.001694492
47013,0500000US47013,"Campbell County, Tennessee",40716,0.131,0.000131876,1.312531255,0.015072728,0.987974158,0.493987079,0.00862244,0.00862244
47015,0500000US47015,"Cannon County, Tennessee",13801,0.108,4.47E-05,0.61775392,0.004130194,0.996704591,0.498352296,0.002373214,0.002373214
47017,0500000US47017,"Carroll County, Tennessee",28522,0.164,9.24E-05,2.309385691,0.022196582,0.982291144,0.491145572,0.012660457,0.012660457
47019,0500000US47019,"Carter County, Tennessee",57424,0.098,0.000185991,0.315676819,0.004305158,0.996564992,0.498282496,0.002473574,0.002473574
47021,0500000US47021,"Cheatham County, Tennessee",39105,0.094,0.000126658,0.194845978,0.002192842,0.998250367,0.499125184,0.001260989,0.001260989
47023,0500000US47023,"Chester County, Tennessee",17131,0.115,5.55E-05,0.829207892,0.006176671,0.995071761,0.497535881,0.003546199,0.003546199
47025,0500000US47025,"Claiborne County, Tennessee",32213,0.111,0.000104335,0.708377051,0.007235686,0.994226808,0.497113404,0.004152433,0.004152433
47027,0500000US47027,"Clay County, Tennessee",7861,0.126,2.55E-05,1.161492704,0.005860775,0.995323805,0.497661902,0.003365263,0.003365263
47029,0500000US47029,"Cocke County, Tennessee",35662,0.122,0.000115506,1.040661863,0.011184386,0.991076337,0.495538169,0.006408255,0.006408255
47031,0500000US47031,"Coffee County, Tennessee",52796,0.102,0.000171002,0.436507659,0.005708106,0.995445615,0.497722808,0.003277802,0.003277802
47033,0500000US47033,"Crockett County, Tennessee",14586,0.134,4.72E-05,1.403154385,0.009644356,0.992305037,0.496152518,0.005529331,0.005529331
47035,0500000US47035,"Cumberland County, Tennessee",56053,0.108,0.000181551,0.61775392,0.008323665,0.993358753,0.496679376,0.004774704,0.004774704
47037,0500000US47037,"Davidson County, Tennessee",626681,0.092,0.002029765,0.134430558,0.006056489,0.995167651,0.497583825,0.003477367,0.003477367
47039,0500000US47039,"Decatur County, Tennessee",11757,0.142,3.81E-05,1.644816067,0.010149982,0.991901625,0.495950813,0.005818024,0.005818024
47041,0500000US47041,"DeKalb County, Tennessee",18723,0.102,6.06E-05,0.436507659,0.00339922,0.99728782,0.49864391,0.001953769,0.001953769
47043,0500000US47043,"Dickson County, Tennessee",49666,0.098,0.000160864,0.315676819,0.004003796,0.996805442,0.498402721,0.002300702,0.002300702
47045,0500000US47045,"Dyer County, Tennessee",38335,0.14,0.000124164,1.584400646,0.017654784,0.985914252,0.492957126,0.01008882,0.01008882
47047,0500000US47047,"Fayette County, Tennessee",38413,0.108,0.000124416,0.61775392,0.006890556,0.994502175,0.497251088,0.003954921,0.003954921
47049,0500000US47049,"Fentress County, Tennessee",17959,0.13,5.82E-05,1.282323544,0.009779989,0.992196823,0.496098411,0.005606784,0.005606784
47051,0500000US47051,"Franklin County, Tennessee",41052,0.104,0.000132964,0.49692308,0.005730018,0.995428132,0.497714066,0.003290355,0.003290355
47053,0500000US47053,"Gibson County, Tennessee",49683,0.157,0.000160919,2.097931719,0.026613066,0.978768352,0.489384176,0.015151648,0.015151648
47055,0500000US47055,"Giles County, Tennessee",29485,0.14,9.55E-05,1.584400646,0.015483361,0.987646559,0.49382328,0.008855854,0.008855854
47057,0500000US47057,"Grainger County, Tennessee",22657,0.135,7.34E-05,1.433362095,0.012278824,0.990203162,0.495101581,0.007032194,0.007032194
47059,0500000US47059,"Greene County, Tennessee",68831,0.143,0.000222938,1.675023777,0.025009941,0.980047034,0.490023517,0.014248466,0.014248466
47061,0500000US47061,"Grundy County, Tennessee",13703,0.13,4.44E-05,1.282323544,0.008542896,0.993183838,0.496591919,0.004900026,0.004900026
47063,0500000US47063,"Hamblen County, Tennessee",62544,0.125,0.000202575,1.131284994,0.016101432,0.987153471,0.493576735,0.009207032,0.009207032
47065,0500000US47065,"Hamilton County, Tennessee",336463,0.087,0.001089774,-0.016607993,-0.000548259,0.999562553,0.499781276,0.000315482,-0.000315482
47067,0500000US47067,"Hancock County, Tennessee",6819,0.183,2.21E-05,2.883332184,0.01355048,0.989188612,0.494594306,0.007756457,0.007756457
47069,0500000US47069,"Hardeman County, Tennessee",27253,0.127,8.83E-05,1.191700414,0.011196284,0.991066845,0.495533422,0.006415041,0.006415041
47071,0500000US47071,"Hardin County, Tennessee",26026,0.111,8.43E-05,0.708377051,0.00650381,0.994810747,0.497405373,0.003733526,0.003733526
47073,0500000US47073,"Hawkins County, Tennessee",56833,0.103,0.000184077,0.46671537,0.006332162,0.994947699,0.49747385,0.003635243,0.003635243
47075,0500000US47075,"Haywood County, Tennessee",18787,0.18,6.08E-05,2.792709053,0.021784825,0.9826196,0.4913098,0.01242772,0.01242772
47077,0500000US47077,"Henderson County, Tennessee",27769,0.181,8.99E-05,2.822916764,0.026771817,0.978641732,0.489320866,0.015241019,0.015241019
47079,0500000US47079,"Henry County, Tennessee",32330,0.131,0.000104714,1.312531255,0.013431118,0.989283841,0.49464192,0.007688508,0.007688508
47081,0500000US47081,"Hickman County, Tennessee",24690,0.124,8.00E-05,1.101077283,0.009846412,0.992143827,0.496071913,0.005644712,0.005644712
47083,0500000US47083,"Houston County, Tennessee",8426,0.116,2.73E-05,0.859415602,0.004489662,0.99641778,0.49820889,0.002579391,0.002579391
47085,0500000US47085,"Humphreys County, Tennessee",18538,0.119,6.00E-05,0.950038732,0.007361603,0.994126344,0.497063172,0.00422448,0.00422448
47087,0500000US47087,"Jackson County, Tennessee",11638,0.127,3.77E-05,1.191700414,0.007316543,0.994162295,0.497081148,0.004198698,0.004198698
47089,0500000US47089,"Jefferson County, Tennessee",51407,0.118,0.000166503,0.919831022,0.011869129,0.990530028,0.495265014,0.006798693,0.006798693
47091,0500000US47091,"Johnson County, Tennessee",18244,0.122,5.91E-05,1.040661863,0.007999619,0.993617295,0.496808648,0.004589423,0.004589423
47093,0500000US47093,"Knox County, Tennessee",432226,0.081,0.001399942,-0.197854254,-0.007402876,0.994093413,0.497046707,0.004248094,-0.004248094
47095,0500000US47095,"Lake County, Tennessee",7832,0.107,2.54E-05,0.58754621,0.002959225,0.997638883,0.498819442,0.001701173,0.001701173
47097,0500000US47097,"Lauderdale County, Tennessee",27815,0.189,9.01E-05,3.064578445,0.029087737,0.976794616,0.488397308,0.016543407,0.016543407
47099,0500000US47099,"Lawrence County, Tennessee",41869,0.146,0.00013561,1.765646907,0.020561264,0.983595641,0.49179782,0.01173565,0.01173565
47101,0500000US47101,"Lewis County, Tennessee",12161,0.149,3.94E-05,1.856270038,0.011649987,0.990704865,0.495352433,0.006673763,0.006673763
47103,0500000US47103,"Lincoln County, Tennessee",33361,0.069,0.000108053,-0.560346777,-0.005824734,0.995352561,0.497676281,0.003344616,-0.003344616
47105,0500000US47105,"Loudon County, Tennessee",48556,0.095,0.000157269,0.225053688,0.002822326,0.997748112,0.498874056,0.001622563,0.001622563
47107,0500000US47107,"McMinn County, Tennessee",52266,0.13,0.000169285,1.282323544,0.016684258,0.986688506,0.493344253,0.009538018,0.009538018
47109,0500000US47109,"McNairy County, Tennessee",26075,0.127,8.45E-05,1.191700414,0.010951634,0.991262035,0.495631018,0.00627549,0.00627549
47111,0500000US47111,"Macon County, Tennessee",22248,0.112,7.21E-05,0.738584761,0.006269682,0.994997551,0.497498775,0.003599464,0.003599464
47113,0500000US47113,"Madison County, Tennessee",98294,0.11,0.000318366,0.678169341,0.012100444,0.990345478,0.495172739,0.006930538,0.006930538
47115,0500000US47115,"Marion County, Tennessee",28237,0.121,9.15E-05,1.010454153,0.009663302,0.992289921,0.49614496,0.005540151,0.005540151
47117,0500000US47117,"Marshall County, Tennessee",30617,0.163,9.92E-05,2.27917798,0.022696517,0.981892354,0.490946177,0.012942925,0.012942925
47119,0500000US47119,"Maury County, Tennessee",80956,0.119,0.000262209,0.950038732,0.015383866,0.987725935,0.493862967,0.008799306,0.008799306
47121,0500000US47121,"Meigs County, Tennessee",11753,0.136,3.81E-05,1.463569805,0.009029994,0.992795205,0.496397603,0.005178394,0.005178394
47123,0500000US47123,"Monroe County, Tennessee",44519,0.161,0.000144193,2.21876256,0.026643004,0.978744473,0.489372237,0.015168503,0.015168503
47125,0500000US47125,"Montgomery County, Tennessee",172331,0.09,0.000558165,0.074015137,0.001748646,0.998604783,0.499302392,0.001005734,0.001005734
47127,0500000US47127,"Moore County, Tennessee",6362,0.097,2.06E-05,0.285469108,0.001295853,0.99896606,0.49948303,0.000745445,0.000745445
47129,0500000US47129,"Morgan County, Tennessee",21987,0.116,7.12E-05,0.859415602,0.007252469,0.994213418,0.497106709,0.004162036,0.004162036
47131,0500000US47131,"Obion County, Tennessee",31807,0.104,0.00010302,0.49692308,0.005043711,0.995975718,0.497987859,0.002897057,0.002897057
47133,0500000US47133,"Overton County, Tennessee",22083,0.12,7.15E-05,0.980246443,0.00829018,0.993385469,0.496692735,0.00475556,0.00475556
47135,0500000US47135,"Perry County, Tennessee",7915,0.176,2.56E-05,2.671878213,0.013528255,0.989206344,0.494603172,0.007743806,0.007743806
47137,0500000US47137,"Pickett County, Tennessee",5077,0.134,1.64E-05,1.403154385,0.005689953,0.995460099,0.497730049,0.003267402,0.003267402
47139,0500000US47139,"Polk County, Tennessee",16825,0.114,5.45E-05,0.799000182,0.005898262,0.995293895,0.497646947,0.003386737,0.003386737
47141,0500000US47141,"Putnam County, Tennessee",72321,0.097,0.000234241,0.285469108,0.00436909,0.996513982,0.498256991,0.002510243,0.002510243
47143,0500000US47143,"Rhea County, Tennessee",31809,0.127,0.000103027,1.191700414,0.012095999,0.990349024,0.495174512,0.006928005,0.006928005
47145,0500000US47145,"Roane County, Tennessee",54181,0.089,0.000175488,0.043807427,0.000580325,0.999536968,0.499768484,0.00033393,0.00033393
47147,0500000US47147,"Robertson County, Tennessee",66283,0.101,0.000214685,0.406299949,0.005953159,0.995250094,0.497625047,0.003418182,0.003418182
47149,0500000US47149,"Rutherford County, Tennessee",262604,0.095,0.000850552,0.225053688,0.006563515,0.994763111,0.497381555,0.003767708,0.003767708
47151,0500000US47151,"Scott County, Tennessee",22228,0.184,7.20E-05,2.913539894,0.024721272,0.980277287,0.490138644,0.014085701,0.014085701
47153,0500000US47153,"Sequatchie County, Tennessee",14112,0.128,4.57E-05,1.221908124,0.008260998,0.993408753,0.496704376,0.004738876,0.004738876
47155,0500000US47155,"Sevier County, Tennessee",89889,0.092,0.000291143,0.134430558,0.002293776,0.998169833,0.499084917,0.001318977,0.001318977
47157,0500000US47157,"Shelby County, Tennessee",927644,0.102,0.003004558,0.436507659,0.023926666,0.980911104,0.490455552,0.013637459,0.013637459
47159,0500000US47159,"Smith County, Tennessee",19166,0.128,6.21E-05,1.221908124,0.009627288,0.992318654,0.496159327,0.005519584,0.005519584
47161,0500000US47161,"Stewart County, Tennessee",13324,0.111,4.32E-05,0.708377051,0.004653519,0.996287043,0.498143521,0.002673354,0.002673354
47163,0500000US47163,"Sullivan County, Tennessee",156823,0.088,0.000507936,0.013599717,0.000306503,0.999755446,0.499877723,0.000176387,0.000176387
47165,0500000US47165,"Sumner County, Tennessee",160645,0.097,0.000520315,0.285469108,0.00651167,0.994804476,0.497402238,0.003738026,0.003738026
47167,0500000US47167,"Tipton County, Tennessee",61081,0.116,0.000197836,0.859415602,0.012088042,0.990355373,0.495177686,0.00692347,0.00692347
47169,0500000US47169,"Trousdale County, Tennessee",7870,0.12,2.55E-05,0.980246443,0.004949055,0.996051241,0.498025621,0.002842796,0.002842796
47171,0500000US47171,"Unicoi County, Tennessee",18313,0.103,5.93E-05,0.46671537,0.003594442,0.997132056,0.498566028,0.002065815,0.002065815
47173,0500000US47173,"Union County, Tennessee",19109,0.107,6.19E-05,0.58754621,0.004622327,0.99631193,0.498155965,0.002655468,0.002655468
47175,0500000US47175,"Van Buren County, Tennessee",5548,0.142,1.80E-05,1.644816067,0.006972447,0.994436837,0.497218419,0.00400179,0.00400179
47177,0500000US47177,"Warren County, Tennessee",39839,0.125,0.000129035,1.131284994,0.012850674,0.989746928,0.494873464,0.007357982,0.007357982
47179,0500000US47179,"Washington County, Tennessee",122979,0.086,0.000398318,-0.046815704,-0.000934344,0.999254502,0.499627251,0.000537563,-0.000537563
47181,0500000US47181,"Wayne County, Tennessee",17021,0.129,5.51E-05,1.252115834,0.009296869,0.992582279,0.496291139,0.00533086,0.00533086
47183,0500000US47183,"Weakley County, Tennessee",35021,0.13,0.00011343,1.282323544,0.013657196,0.989103473,0.494551736,0.007817202,0.007817202
47185,0500000US47185,"White County, Tennessee",25841,0.135,8.37E-05,1.433362095,0.013113247,0.989537443,0.494768721,0.00750752,0.00750752
47187,0500000US47187,"Williamson County, Tennessee",183182,0.075,0.000593311,-0.379100516,-0.009234118,0.992632344,0.496316172,0.005295014,-0.005295014
47189,0500000US47189,"Wilson County, Tennessee",113993,0.09,0.000369213,0.074015137,0.001422195,0.998865253,0.499432626,0.000818083,0.000818083
48001,0500000US48001,"Anderson County, Texas",58458,0.094,0.00018934,0.194845978,0.0026811,0.997860794,0.498930397,0.001541459,0.001541459
48003,0500000US48003,"Andrews County, Texas",14786,0.076,4.79E-05,-0.348892805,-0.002414443,0.998073555,0.499036777,0.001388297,-0.001388297
48005,0500000US48005,"Angelina County, Texas",86771,0.089,0.000281044,0.043807427,0.000734403,0.999414031,0.499707015,0.000422564,0.000422564
48007,0500000US48007,"Aransas County, Texas",23158,0.073,7.50E-05,-0.439515936,-0.003806491,0.996962867,0.498481433,0.002187498,-0.002187498
48009,0500000US48009,"Archer County, Texas",9054,0.065,2.93E-05,-0.681177617,-0.003688759,0.997056803,0.498528401,0.002119941,-0.002119941
48011,0500000US48011,"Armstrong County, Texas",1901,0.051,6.16E-06,-1.10408556,-0.00273964,0.997814087,0.498907043,0.001575079,-0.001575079
48013,0500000US48013,"Atascosa County, Texas",44911,0.079,0.000145463,-0.258269675,-0.003114938,0.997514643,0.498757321,0.001790576,-0.001790576
48015,0500000US48015,"Austin County, Texas",28417,0.084,9.20E-05,-0.107231124,-0.001028749,0.999179177,0.499589588,0.000591856,-0.000591856
48017,0500000US48017,"Bailey County, Texas",7165,0.052,2.32E-05,-1.07387785,-0.00517324,0.99587237,0.497936185,0.002971302,-0.002971302
48019,0500000US48019,"Bandera County, Texas",20485,0.068,6.63E-05,-0.590554487,-0.00481036,0.996161903,0.498080951,0.002763282,-0.002763282
48021,0500000US48021,"Bastrop County, Texas",74171,0.08,0.000240233,-0.228061965,-0.003534839,0.997179613,0.498589806,0.002031608,-0.002031608
48023,0500000US48023,"Baylor County, Texas",3726,0.051,1.21E-05,-1.10408556,-0.003835516,0.996939708,0.498469854,0.002204152,-0.002204152
48025,0500000US48025,"Bee County, Texas",31861,0.103,0.000103195,0.46671537,0.004741126,0.996217143,0.498108572,0.002723587,0.002723587
48027,0500000US48027,"Bell County, Texas",310235,0.071,0.001004824,-0.499931356,-0.015847305,0.987356209,0.493678104,0.009062664,-0.009062664
48029,0500000US48029,"Bexar County, Texas",1714773,0.072,0.005554001,-0.469723646,-0.035006234,0.97207477,0.486037385,0.01985988,-0.01985988
48031,0500000US48031,"Blanco County, Texas",10497,0.058,3.40E-05,-0.892631589,-0.005204806,0.995847185,0.497923592,0.002989394,-0.002989394
48033,0500000US48033,"Borden County, Texas",641,0.062,2.08E-06,-0.771800748,-0.001112074,0.999112693,0.499556347,0.000639773,-0.000639773
48035,0500000US48035,"Bosque County, Texas",18212,0.086,5.90E-05,-0.046815704,-0.000359559,0.999713114,0.499856557,0.000206915,-0.000206915
48037,0500000US48037,"Bowie County, Texas",92565,0.078,0.00029981,-0.288477385,-0.004994992,0.996014589,0.498007295,0.00286913,-0.00286913
48039,0500000US48039,"Brazoria County, Texas",313166,0.089,0.001014317,0.043807427,0.001395194,0.998886796,0.499443398,0.00080256,0.00080256
48041,0500000US48041,"Brazos County, Texas",194851,0.062,0.000631105,-0.771800748,-0.019389034,0.984530758,0.492265379,0.011071942,-0.011071942
48043,0500000US48043,"Brewster County, Texas",9232,0.051,2.99E-05,-1.10408556,-0.006037405,0.995182877,0.497591439,0.003466437,-0.003466437
48045,0500000US48045,"Briscoe County, Texas",1637,0.059,5.30E-06,-0.862423878,-0.001985842,0.998415528,0.499207764,0.001142049,-0.001142049
48047,0500000US48047,"Brooks County, Texas",7223,0.099,2.34E-05,0.345884529,0.001672976,0.998665159,0.49933258,0.000962241,0.000962241
48049,0500000US48049,"Brown County, Texas",38106,0.072,0.000123422,-0.469723646,-0.005218417,0.995836325,0.497918162,0.002997195,-0.002997195
48051,0500000US48051,"Burleson County, Texas",17187,0.074,5.57E-05,-0.409308226,-0.003053867,0.99756337,0.498781685,0.001755514,-0.001755514
48053,0500000US48053,"Burnet County, Texas",42750,0.063,0.000138464,-0.741593038,-0.008726365,0.993037457,0.496518728,0.005004888,-0.005004888
48055,0500000US48055,"Caldwell County, Texas",38066,0.082,0.000123292,-0.167646544,-0.001861499,0.998514739,0.49925737,0.001070593,-0.001070593
48057,0500000US48057,"Calhoun County, Texas",21381,0.095,6.93E-05,0.225053688,0.001872836,0.998505694,0.499252847,0.001077108,0.001077108
48059,0500000US48059,"Callahan County, Texas",13544,0.063,4.39E-05,-0.741593038,-0.004911778,0.996080984,0.498040492,0.002821426,-0.002821426
48061,0500000US48061,"Cameron County, Texas",406220,0.108,0.001315711,0.61775392,0.022407624,0.982122798,0.491061399,0.012779713,0.012779713
48063,0500000US48063,"Camp County, Texas",12401,0.096,4.02E-05,0.255261398,0.001617756,0.998709218,0.499354609,0.000930501,0.000930501
48065,0500000US48065,"Carson County, Texas",6182,0.067,2.00E-05,-0.620762197,-0.002777726,0.997783698,0.498891849,0.001596951,-0.001596951
48067,0500000US48067,"Cass County, Texas",30464,0.125,9.87E-05,1.131284994,0.011237382,0.991034055,0.495517028,0.006438481,0.006438481
48069,0500000US48069,"Castro County, Texas",8062,0.053,2.61E-05,-1.04367014,-0.005333156,0.995744777,0.497872389,0.003062955,-0.003062955
48071,0500000US48071,"Chambers County, Texas",35096,0.107,0.000113673,0.58754621,0.00626427,0.995001868,0.497500934,0.003596365,0.003596365
48073,0500000US48073,"Cherokee County, Texas",50845,0.097,0.000164683,0.285469108,0.003663388,0.997077046,0.498538523,0.002105381,0.002105381
48075,0500000US48075,"Childress County, Texas",7041,0.064,2.28E-05,-0.711385328,-0.003397205,0.997289428,0.498644714,0.001952612,-0.001952612
48077,0500000US48077,"Clay County, Texas",10752,0.074,3.48E-05,-0.409308226,-0.002415432,0.998072766,0.499036383,0.001388865,-0.001388865
48079,0500000US48079,"Cochran County, Texas",3127,0.072,1.01E-05,-0.469723646,-0.001494879,0.99880726,0.49940363,0.000859867,-0.000859867
48081,0500000US48081,"Coke County, Texas",3320,0.086,1.08E-05,-0.046815704,-0.000153518,0.99987751,0.499938755,8.84E-05,-8.84E-05
48083,0500000US48083,"Coleman County, Texas",8895,0.069,2.88E-05,-0.560346777,-0.003007665,0.997600234,0.498800117,0.001728987,-0.001728987
48085,0500000US48085,"Collin County, Texas",782341,0.078,0.002533935,-0.288477385,-0.014521433,0.98841398,0.49420699,0.008308943,-0.008308943
48087,0500000US48087,"Collingsworth County, Texas",3057,0.059,9.90E-06,-0.862423878,-0.002713739,0.997834752,0.498917376,0.001560204,-0.001560204
48089,0500000US48089,"Colorado County, Texas",20874,0.066,6.76E-05,-0.650969907,-0.005352583,0.995729277,0.497864639,0.003074088,-0.003074088
48091,0500000US48091,"Comal County, Texas",108472,0.066,0.000351331,-0.650969907,-0.012201673,0.990264715,0.495132357,0.006988229,-0.006988229
48093,0500000US48093,"Comanche County, Texas",13974,0.061,4.53E-05,-0.802008458,-0.00539559,0.995694963,0.497847481,0.003098734,-0.003098734
48095,0500000US48095,"Concho County, Texas",4087,0.082,1.32E-05,-0.167646544,-0.000609953,0.999513328,0.499756664,0.000350974,-0.000350974
48097,0500000US48097,"Cooke County, Texas",38437,0.065,0.000124494,-0.681177617,-0.007600371,0.99393584,0.49696792,0.004361076,-0.004361076
48099,0500000US48099,"Coryell County, Texas",75388,0.087,0.000244175,-0.016607993,-0.000259518,0.999792934,0.499896467,0.000149351,-0.000149351
48101,0500000US48101,"Cottle County, Texas",1505,0.056,4.87E-06,-0.953047009,-0.002104177,0.998321111,0.499160556,0.001210045,-0.001210045
48103,0500000US48103,"Crane County, Texas",4375,0.095,1.42E-05,0.225053688,0.000847178,0.99932405,0.499662025,0.00048743,0.00048743
48105,0500000US48105,"Crockett County, Texas",3719,0.097,1.20E-05,0.285469108,0.000990768,0.999209482,0.499604741,0.000570013,0.000570013
48107,0500000US48107,"Crosby County, Texas",6059,0.07,1.96E-05,-0.530139066,-0.002348497,0.998126173,0.499063086,0.001350414,-0.001350414
48109,0500000US48109,"Culberson County, Texas",2398,0.045,7.77E-06,-1.285331821,-0.003582115,0.997141892,0.498570946,0.00205874,-0.00205874
48111,0500000US48111,"Dallam County, Texas",6703,0.044,2.17E-05,-1.315539531,-0.006129685,0.995109249,0.497554625,0.00351929,-0.00351929
48113,0500000US48113,"Dallas County, Texas",2368139,0.087,0.007670197,-0.016607993,-0.001454522,0.998839459,0.49941973,0.000836667,-0.000836667
48115,0500000US48115,"Dawson County, Texas",13833,0.087,4.48E-05,-0.016607993,-0.000111167,0.999911302,0.499955651,6.40E-05,-6.40E-05
48117,0500000US48117,"Deaf Smith County, Texas",19372,0.058,6.27E-05,-0.892631589,-0.007070647,0.994358487,0.497179244,0.004057991,-0.004057991
48119,0500000US48119,"Delta County, Texas",5231,0.084,1.69E-05,-0.107231124,-0.00044138,0.99964783,0.499823915,0.000253993,-0.000253993
48121,0500000US48121,"Denton County, Texas",662614,0.077,0.002146149,-0.318685095,-0.014763581,0.988220795,0.494110397,0.00844666,-0.00844666
